PING 100.64.0.1 (100.64.0.1): 56 data bytes
64 bytes from 100.64.0.1: icmp_seq=238 ttl=63 time=78.811 ms
64 bytes from 100.64.0.1: icmp_seq=239 ttl=63 time=80.379 ms
64 bytes from 100.64.0.1: icmp_seq=240 ttl=63 time=94.024 ms
64 bytes from 100.64.0.1: icmp_seq=241 ttl=63 time=92.621 ms
64 bytes from 100.64.0.1: icmp_seq=242 ttl=63 time=71.754 ms
64 bytes from 100.64.0.1: icmp_seq=243 ttl=63 time=78.842 ms
64 bytes from 100.64.0.1: icmp_seq=244 ttl=63 time=65.094 ms
64 bytes from 100.64.0.1: icmp_seq=245 ttl=63 time=83.038 ms
64 bytes from 100.64.0.1: icmp_seq=246 ttl=63 time=66.676 ms
64 bytes from 100.64.0.1: icmp_seq=247 ttl=63 time=72.851 ms
64 bytes from 100.64.0.1: icmp_seq=248 ttl=63 time=72.746 ms
64 bytes from 100.64.0.1: icmp_seq=249 ttl=63 time=71.747 ms
64 bytes from 100.64.0.1: icmp_seq=250 ttl=63 time=72.552 ms
64 bytes from 100.64.0.1: icmp_seq=251 ttl=63 time=69.031 ms
64 bytes from 100.64.0.1: icmp_seq=252 ttl=63 time=80.823 ms
64 bytes from 100.64.0.1: icmp_seq=253 ttl=63 time=76.446 ms
64 bytes from 100.64.0.1: icmp_seq=254 ttl=63 time=83.380 ms
64 bytes from 100.64.0.1: icmp_seq=255 ttl=63 time=71.289 ms
64 bytes from 100.64.0.1: icmp_seq=256 ttl=63 time=76.741 ms
64 bytes from 100.64.0.1: icmp_seq=257 ttl=63 time=74.682 ms
64 bytes from 100.64.0.1: icmp_seq=258 ttl=63 time=84.898 ms
64 bytes from 100.64.0.1: icmp_seq=259 ttl=63 time=73.702 ms
64 bytes from 100.64.0.1: icmp_seq=260 ttl=63 time=89.451 ms
64 bytes from 100.64.0.1: icmp_seq=261 ttl=63 time=80.827 ms
64 bytes from 100.64.0.1: icmp_seq=262 ttl=63 time=82.836 ms
64 bytes from 100.64.0.1: icmp_seq=263 ttl=63 time=74.273 ms
64 bytes from 100.64.0.1: icmp_seq=264 ttl=63 time=69.088 ms
64 bytes from 100.64.0.1: icmp_seq=265 ttl=63 time=91.633 ms
64 bytes from 100.64.0.1: icmp_seq=266 ttl=63 time=88.565 ms
64 bytes from 100.64.0.1: icmp_seq=267 ttl=63 time=77.644 ms
64 bytes from 100.64.0.1: icmp_seq=268 ttl=63 time=70.836 ms
64 bytes from 100.64.0.1: icmp_seq=269 ttl=63 time=81.402 ms
64 bytes from 100.64.0.1: icmp_seq=270 ttl=63 time=79.646 ms
64 bytes from 100.64.0.1: icmp_seq=271 ttl=63 time=71.693 ms
64 bytes from 100.64.0.1: icmp_seq=272 ttl=63 time=69.903 ms
64 bytes from 100.64.0.1: icmp_seq=273 ttl=63 time=84.331 ms
64 bytes from 100.64.0.1: icmp_seq=274 ttl=63 time=71.680 ms
64 bytes from 100.64.0.1: icmp_seq=275 ttl=63 time=81.267 ms
64 bytes from 100.64.0.1: icmp_seq=276 ttl=63 time=83.772 ms
64 bytes from 100.64.0.1: icmp_seq=277 ttl=63 time=83.392 ms
64 bytes from 100.64.0.1: icmp_seq=278 ttl=63 time=74.726 ms
64 bytes from 100.64.0.1: icmp_seq=279 ttl=63 time=81.908 ms
64 bytes from 100.64.0.1: icmp_seq=280 ttl=63 time=75.997 ms
64 bytes from 100.64.0.1: icmp_seq=281 ttl=63 time=80.231 ms
64 bytes from 100.64.0.1: icmp_seq=282 ttl=63 time=82.393 ms
64 bytes from 100.64.0.1: icmp_seq=283 ttl=63 time=75.031 ms
64 bytes from 100.64.0.1: icmp_seq=284 ttl=63 time=81.096 ms
64 bytes from 100.64.0.1: icmp_seq=285 ttl=63 time=78.938 ms
64 bytes from 100.64.0.1: icmp_seq=286 ttl=63 time=76.925 ms
64 bytes from 100.64.0.1: icmp_seq=287 ttl=63 time=71.840 ms
64 bytes from 100.64.0.1: icmp_seq=288 ttl=63 time=79.621 ms
64 bytes from 100.64.0.1: icmp_seq=289 ttl=63 time=79.729 ms
64 bytes from 100.64.0.1: icmp_seq=290 ttl=63 time=74.856 ms
64 bytes from 100.64.0.1: icmp_seq=291 ttl=63 time=74.825 ms
64 bytes from 100.64.0.1: icmp_seq=292 ttl=63 time=80.669 ms
64 bytes from 100.64.0.1: icmp_seq=293 ttl=63 time=89.228 ms
64 bytes from 100.64.0.1: icmp_seq=294 ttl=63 time=81.786 ms
64 bytes from 100.64.0.1: icmp_seq=295 ttl=63 time=80.256 ms
64 bytes from 100.64.0.1: icmp_seq=296 ttl=63 time=85.989 ms
64 bytes from 100.64.0.1: icmp_seq=297 ttl=63 time=71.105 ms
64 bytes from 100.64.0.1: icmp_seq=298 ttl=63 time=82.996 ms
64 bytes from 100.64.0.1: icmp_seq=299 ttl=63 time=78.550 ms
64 bytes from 100.64.0.1: icmp_seq=300 ttl=63 time=77.526 ms
64 bytes from 100.64.0.1: icmp_seq=301 ttl=63 time=77.028 ms
64 bytes from 100.64.0.1: icmp_seq=302 ttl=63 time=75.925 ms
64 bytes from 100.64.0.1: icmp_seq=303 ttl=63 time=77.712 ms
64 bytes from 100.64.0.1: icmp_seq=304 ttl=63 time=71.930 ms
64 bytes from 100.64.0.1: icmp_seq=305 ttl=63 time=78.072 ms
64 bytes from 100.64.0.1: icmp_seq=306 ttl=63 time=70.604 ms
64 bytes from 100.64.0.1: icmp_seq=307 ttl=63 time=75.120 ms
64 bytes from 100.64.0.1: icmp_seq=308 ttl=63 time=90.966 ms
64 bytes from 100.64.0.1: icmp_seq=309 ttl=63 time=84.059 ms
64 bytes from 100.64.0.1: icmp_seq=310 ttl=63 time=92.552 ms
64 bytes from 100.64.0.1: icmp_seq=311 ttl=63 time=70.705 ms
64 bytes from 100.64.0.1: icmp_seq=312 ttl=63 time=78.551 ms
64 bytes from 100.64.0.1: icmp_seq=313 ttl=63 time=74.458 ms
64 bytes from 100.64.0.1: icmp_seq=314 ttl=63 time=82.865 ms
64 bytes from 100.64.0.1: icmp_seq=315 ttl=63 time=79.996 ms
64 bytes from 100.64.0.1: icmp_seq=316 ttl=63 time=82.690 ms
64 bytes from 100.64.0.1: icmp_seq=317 ttl=63 time=74.287 ms
64 bytes from 100.64.0.1: icmp_seq=318 ttl=63 time=67.118 ms
64 bytes from 100.64.0.1: icmp_seq=319 ttl=63 time=69.160 ms
64 bytes from 100.64.0.1: icmp_seq=320 ttl=63 time=83.702 ms
64 bytes from 100.64.0.1: icmp_seq=321 ttl=63 time=70.471 ms
64 bytes from 100.64.0.1: icmp_seq=322 ttl=63 time=82.487 ms
64 bytes from 100.64.0.1: icmp_seq=323 ttl=63 time=80.241 ms
64 bytes from 100.64.0.1: icmp_seq=324 ttl=63 time=72.753 ms
64 bytes from 100.64.0.1: icmp_seq=325 ttl=63 time=84.001 ms
64 bytes from 100.64.0.1: icmp_seq=326 ttl=63 time=65.680 ms
64 bytes from 100.64.0.1: icmp_seq=327 ttl=63 time=77.741 ms
64 bytes from 100.64.0.1: icmp_seq=328 ttl=63 time=84.875 ms
64 bytes from 100.64.0.1: icmp_seq=329 ttl=63 time=70.463 ms
64 bytes from 100.64.0.1: icmp_seq=330 ttl=63 time=70.187 ms
64 bytes from 100.64.0.1: icmp_seq=331 ttl=63 time=76.417 ms
64 bytes from 100.64.0.1: icmp_seq=332 ttl=63 time=80.558 ms
64 bytes from 100.64.0.1: icmp_seq=333 ttl=63 time=78.982 ms
64 bytes from 100.64.0.1: icmp_seq=334 ttl=63 time=71.984 ms
64 bytes from 100.64.0.1: icmp_seq=335 ttl=63 time=76.013 ms
64 bytes from 100.64.0.1: icmp_seq=336 ttl=63 time=73.535 ms
64 bytes from 100.64.0.1: icmp_seq=337 ttl=63 time=79.128 ms
64 bytes from 100.64.0.1: icmp_seq=338 ttl=63 time=80.456 ms
64 bytes from 100.64.0.1: icmp_seq=339 ttl=63 time=71.053 ms
64 bytes from 100.64.0.1: icmp_seq=340 ttl=63 time=70.788 ms
64 bytes from 100.64.0.1: icmp_seq=341 ttl=63 time=80.349 ms
64 bytes from 100.64.0.1: icmp_seq=342 ttl=63 time=85.802 ms
64 bytes from 100.64.0.1: icmp_seq=343 ttl=63 time=75.452 ms
64 bytes from 100.64.0.1: icmp_seq=344 ttl=63 time=97.366 ms
64 bytes from 100.64.0.1: icmp_seq=345 ttl=63 time=77.514 ms
64 bytes from 100.64.0.1: icmp_seq=346 ttl=63 time=69.655 ms
64 bytes from 100.64.0.1: icmp_seq=347 ttl=63 time=75.370 ms
64 bytes from 100.64.0.1: icmp_seq=348 ttl=63 time=80.584 ms
64 bytes from 100.64.0.1: icmp_seq=349 ttl=63 time=70.164 ms
64 bytes from 100.64.0.1: icmp_seq=350 ttl=63 time=79.835 ms
64 bytes from 100.64.0.1: icmp_seq=351 ttl=63 time=70.313 ms
64 bytes from 100.64.0.1: icmp_seq=352 ttl=63 time=68.873 ms
64 bytes from 100.64.0.1: icmp_seq=353 ttl=63 time=87.410 ms
64 bytes from 100.64.0.1: icmp_seq=354 ttl=63 time=94.671 ms
